Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month.Aug,Month.Dec,Month.Feb,Month.Jul,Month.June,Month.Mar,Month.May,Month.Nov,Month.Oct,Month.Sep,VisitorType.New_Visitor,VisitorType.Returning_Visitor
9,125.2659091,2,115,146,3231.853672,0.007792208,0.016586922,8.597486055,0,3,3,9,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
17,856.8333333,0,0,78,4716.572619,0.011494253,0.026155811,0,0,4,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,5,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,103.625,0,0,14,1003.416667,0,0.018039216,0,0.2,2,2,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4,74,0,0,37,2517.048459,0.005128205,0.019615385,0,0,4,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,7,297,0.028571429,0.071428571,0,0.8,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,10,345.25,0.02,0.04,0,0,3,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,3,0,0.2,0.2,0,0,2,2,4,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,2,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,440.2813953,1,17.72,18,864.1,0,0.002777778,0,0,3,3,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0.2,0,0,2,2,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,23,0,0,18,657.25,0,0.0125,0,0,3,3,9,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,10,146.7666667,0,0.002272727,0,0,3,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7,60.29166667,0,0,8,108.5,0.013333333,0.048666667,0,0,3,3,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,64,1690.778409,0.014285714,0.025219349,0,0,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,114.75,0,0,8,301.5,0,0.018181818,0,0,3,4,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1
2,40.9,0,0,9,437.4,0.018181818,0.027272727,0,0,4,3,1,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1
5,134.3333333,0,0,56,959.8117424,0,0.011420635,11.61864445,0,3,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,5,337.25,0,0.02,0,0,3,3,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,16,385.5,0,0.0125,0,0,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,133,0,0,19,341.3666667,0,0.01,0,0,2,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,5,85.6,0.011111111,0.046666667,0,0,4,3,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,10,108.9166667,0.02,0.04,0,0,3,4,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,248,1,0,44,815.475,0,0.023550725,0,0,3,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,59.2,0,0,9,1261.7,0.016666667,0.05,0,0,3,5,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,202.1333333,0,0,23,721.1833333,0,0.008,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,29,0,0,25,381.3571429,0,0.004166667,0,0.8,3,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,89.33333333,0,0,22,502.5083333,0,0.018695652,0,0,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1
6,104.5,0,0,11,1206.75,0,0.013333333,0,0,1,2,4,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,0.2,0.2,0,0.6,4,3,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,6,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,315.3333333,1,141.5,42,3009.0875,0.004021164,0.0323655,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,20,513.3333333,0,0.015357143,0,0,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,24,387.8846154,0.025,0.038095238,0,0,3,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,8,267,0,0.05,0,0,3,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,5,62.75,0,0.04,0,0,3,3,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,7,223,0,0.028571429,0,0,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,0,0,21,411.0833333,0.015789474,0.016140351,0,0,4,3,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11,504.2833333,1,0,58,2451.058466,0.012365591,0.022769886,0,0,4,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,397.2644444,1,246.8,23,672.2644444,0.032051282,0.046153846,0,0,4,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11,201.84,0,0,48,2074.401905,0,0.016071429,7.248757745,0,3,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4,182,0,0,15,484,0,0.015686275,0,0,3,1,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,37.5,0,0,46,1804.9,0.017730496,0.039361702,0,0,3,3,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,23,943.25,0.008695652,0.046376812,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,16,450.8333333,0.04375,0.06875,0,0,3,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,14,119,2763.011332,0.005367232,0.007566642,0,0,4,3,3,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,11,1,0,12,91.75,0,0.038095238,0,0,2,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,4,95,0,0.05,0,0,1,1,9,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,251.8142857,2,101.8,37,1722.814286,0.001025641,0.007997558,4.683075961,0,2,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1
1,993,0,0,28,1529.30467,0.001481481,0.009150327,0,0,4,3,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
11,240.1,1,0,33,668.0333333,0,0.018119658,0,0,3,4,7,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0
4,54.8,0,0,3,20.25714286,0,0.028571429,0,0,2,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,22,903.4305556,0.00952381,0.021428571,0,0,3,3,7,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,190,1,0,37,758.4428571,0,0.010526316,0,0,2,2,6,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,44.5,0,0,5,48.5,0,0.016666667,0,0.2,3,3,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,29,2064.766667,0.020689655,0.037356322,0,0,3,4,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,22,2464.9,0.003030303,0.051515152,0,0.8,3,3,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
14,272.5,2,52.25,55,1127.288305,0.003125,0.014499164,0,0,4,3,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,51.48,0,0,16,164.8133333,0.038095238,0.05991342,0,0,2,2,6,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,12,402.1666667,0.041666667,0.065,0,0,4,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,8,101.75,0.025,0.075,0,0,3,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,60.83333333,0,0,18,884.6333333,0.021052632,0.041140351,0,0,3,3,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,11,559.25,0.036363636,0.042424242,0,0,3,3,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,4,135.5,0,0.05,0,0.6,3,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1687.5,0,0,29,3098.033333,0,0.025806452,0,0,3,4,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,47,0,0,6,173,0.0125,0.0375,0,0,2,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,33,0,0,35,702.9166667,0,0.005428571,0,0,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7,108,2,42,32,879.9166667,0.02195122,0.030226481,11.19263415,0,2,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12,337.5416667,2,23,32,1249.866144,0.0055,0.02577466,0,0,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,588.2972222,0,0,13,631.0674603,0.007058824,0.033529412,0,0,3,1,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,140.5833333,2,385,53,1609.990079,0.003571429,0.028928571,7.209305119,0,3,3,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,109.8,0,0,32,897.3619048,0.005882353,0.035620915,0,0,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,20,497,0.015,0.045416667,0,0,4,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,48,1916.873737,0.017391304,0.050362319,0,0,3,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,2,686,11,288.125,0.030769231,0.066666667,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,4,129,0,0.0125,0,0,2,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,4,0,0.2,0.2,0,0,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,12,440.75,0,0.041666667,0,0,3,3,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,8,107.1666667,0,0.025,0,0,3,3,9,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,2,301,0,0.033333333,0,0,2,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4,0,0,22,2706.375,0.002083333,0.039814815,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,2,92,0,0.1,0,0,3,3,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,6,127.4,0,0,0,0,2,2,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,31,887.9166667,0.038709677,0.069892473,0,0.6,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,28,1202,0,0.014285714,0,0,3,3,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,152,0,0,13,241.5833333,0.013333333,0.013333333,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,33,778.8166667,0,0.022424242,0,0,3,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,8,143.5833333,0.014285714,0.05,0,0,3,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,1,2,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,22.75,0,0,16,461.0833333,0,0.011458333,17.991,0,3,3,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,70.93333333,3,560,16,810.8333333,0,0.028070175,9.163038423,0,3,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4,47,0,0,29,5198.533333,0,0.019892473,0,0,3,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,43.2,0,0,7,137,0,0.02,0,0,3,4,6,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,21,987.9,0.01,0.016666667,0,0,3,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,140.9,1,18.2,20,318.7666667,0,0.009876543,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,27,406,0.064285714,0.079166667,0,0.6,4,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,0,0,79,1319.547421,0.005128205,0.00962556,0,0,2,2,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,353,0,0,24,2874.083333,0.025,0.025357143,0,0,3,3,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6,73.70833333,5,188,80,3313.073936,0.022621723,0.059636655,0,0,3,3,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
3,46,0,0,59,3478.75,0,0.013559322,0,0,3,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2,68.33333333,0,0,38,1370.038095,0,0.004444444,0,0,4,3,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
18,167,0,0,37,1113.898538,0.016666667,0.030296143,0,0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,2,0,0.2,0.2,0,0,2,2,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6,113.5,0,0,18,1066.5,0,0.005072464,0,0,3,3,7,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,25.5,0,0,12,122.6666667,0,0.014285714,0,0,2,2,1,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0
4,120.9,0,0,7,534,0,0.02962963,0,0,3,3,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,14,0,0,64,2555.12381,0.017460317,0.034338624,0,0,3,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,4,52.5,38,2533.008333,0,0.026190476,0,0,3,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,4,396.25,0,0.083333333,0,0,3,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,10,664.5,0,0.04,0,0,3,3,8,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,2,145.5,0,0.05,0,0,2,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,20,219.3333333,0,0.011666667,0,0,2,1,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8,41,0,0,34,1337.245455,0.01375,0.024214286,0,0,2,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7,79.2,0,0,30,1011.916667,0,0.018285714,12.9058765,0,3,3,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,6,241,0,0.033333333,0,0,3,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,264.1333333,1,152.2,47,906.1166667,0,0.002614379,0,0,4,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0
4,56.63333333,7,309.7333333,58,1280.149821,0.016923077,0.035377102,0,0,3,3,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3,63.4,1,0,26,1115.4,0.061494253,0.087060755,0,0,4,3,6,11,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,13,390.5,0.038461538,0.053846154,0,0,3,3,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,38,1355.366667,0,0.009259259,0,0,2,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,4,3,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9,275.8,1,39.68,46,1354.8,0.010909091,0.041212121,0,0,3,3,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5,125.1,2,34.6,25,887.75,0.013793103,0.023754789,0,0,3,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1
3,163.375,0,0,4,24,0,0.028571429,0,0,3,3,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,5,0,0,9,95.3,0,0.02,0,0,3,3,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,2,0,0.2,0.2,0,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,4,35.33333333,0.05,0.1,0,0,2,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
11,361.6,4,112.6,12,147.7333333,0.057142857,0.055555556,0,0,4,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,6,50.83333333,0.033333333,0.05,0,0,2,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0
9,194.4166667,2,20,11,1569.166667,0.013333333,0.028666667,18.80505,0,4,3,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8,535.75,2,12,22,2178.672222,0.01382716,0.032020784,15.0047619,0,2,3,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,4,132.5,0.175,0.183333333,0,0,4,3,4,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,5,74.5,0,0.08,0,0.6,2,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,4,72.5,0,0.05,0,0,2,2,8,9,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,44,615,0.013636364,0.036363636,0,0,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,57,0,0,42,3556.516667,0,0.00968254,26.98362279,0,3,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,65.83333333,2,39.66666667,135,5520.175505,0.002962963,0.010258137,0,0,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,35.75,0,0,7,1173,0,0.028571429,76.7809411,0,3,4,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,208,1,50,30,1461.666667,0,0.02125,0,0,3,5,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,2,15.2,19,1227.153333,0.00952381,0.04399093,0,0,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1
14,1130.502941,6,261.6333333,26,2559.898333,0.015789474,0.017422643,20.30438949,0,2,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,2,0,0.2,0.2,0,0.8,4,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,9,145.9,0.022222222,0.074074074,0,0,2,2,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,5,125,0.086666667,0.166666667,0,0,3,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,38,314.8333333,0.010526316,0.031578947,0,0.6,3,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,2,71,16,244,0,0.023529412,0,0,3,3,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6,231.9,0,0,8,188.3,0,0.014285714,12.15713406,0,3,3,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,128.125,4,134.5,93,2697.17535,0.006060606,0.019274564,0,0,3,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,3,0,0.2,0.2,0,0,4,3,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,14,628,0.014285714,0.042857143,0,0,3,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,6,219.5,0.011111111,0.077777778,0,0,3,4,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,0,0,23,441,0.066666667,0.101449275,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,196.5,3,72.5,245,7569.248612,0.007646236,0.016468484,4.770910365,0,4,3,1,11,2,0,0,0,0,0,0,0,0,1,0,0,0,1
12,331.3,0,0,206,9997.728571,0.001439737,0.010741385,26.02377063,0,3,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,144.5,2,52.5,39,1299.5,0.004878049,0.021138211,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,37,0,0,25,1127.25,0.002666667,0.028,18.56148,0,3,5,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,253.15,0,0,81,1839.13,0.014682539999999999,0.018380231,0,0,4,3,3,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9,500,0,0,54,2201.710714,5.95238e-4,0.011252834,2.82745293,0,3,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,7,2612,0,0.033333333,0,0,1,1,9,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,19,0,0.1,0,0,2,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,23,282.5,0.043478261,0.073913043,0,0.6,3,3,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3,20.5,0,0,38,1806.558333,0.005128205,0.026495726,7.150073241,0,3,3,6,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,13,0,0,3,200,0,0.05,0,0,3,3,1,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,397.7,4,1093.3,66,4152.7631,0.014979592,0.017561939,6.282904602,0,4,3,8,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1
6,162.5,0,0,39,1634.095238,0,0.011111111,8.604391304,0,4,1,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,20,1008.5,0.08,0.12,0,0,3,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
14,293.6333333,3,11.5,182,3539.944615,0.010209424,0.033524993,0.702086761,0,3,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9,307.360119,4,77.91666667,95,2989.780952,0.005882353,0.014513583,12.74039337,0,4,3,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,31,2,13,23,759.6666667,0.013043478,0.05,0,0,3,3,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,2,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,15,1733.666667,0,0.026666667,0,0,3,3,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,2,27,0,0.05,0,0,4,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,11,234.1,0,0.022222222,0,0,4,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,108,3279.238428,0.012037037,0.030709877,0,0,3,3,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,96.5,0,0,42,2172.333333,0,0.01124031,35.2339845,0,3,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,32,1,43.5,311,12500.35306,0.001387656,0.014687275,0,0,3,3,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,7.5,0,0,63,3060.055556,0.024623656,0.03604734,0,0,4,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,215.5,0,0,61,1238.066667,0.004761905,0.020740741,0,0.6,4,3,3,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
19,704.8699248,2,269.5,187,9487.639162,3.35e-5,0.014896228,2.873954681,0,3,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5,325.3333333,4,94,39,1603.5,0.005,0.0115625,0,0,2,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,9,140,0.022222222,0.055555556,0,0,3,3,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5,102.5333333,0,0,74,2396.690316,0.002699055,0.020349845,15.03328131,0,3,5,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,25,934.3666667,0.024,0.054,0,0.6,3,3,6,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,2,2,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,24,445.9,0.058333333,0.079166667,0,0,3,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,151,0,0,6,892,0,0.018518519,0,0,4,3,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,4,47,0,0.05,0,0,3,3,3,10,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2,21,0,0,33,682.9583333,0.008823529,0.025653595,0,0,4,3,9,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,4,34,0.1,0.15,0,0,4,3,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,16,630.75,0,0.04047619,0,0,4,3,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,11,276,0,0.011111111,0,0,3,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12,217.0833333,5,480.125,90,1996.565909,0.013684211,0.027807876,0,0,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,33,2,84.5,4,46.5,0,0.010666667,0,0,3,3,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,8,0,0,14,269.5,0,0.019047619,0,0,3,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,98.5,1,21.25,46,1438.1,0.004255319,0.017801418,27.86366003,0,4,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,40,952.9666667,0.001666667,0.016666667,0,0,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,41,13,698,0,0.032142857,0,0,3,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3,648,4,168.8333333,31,1300.728987,5.55556e-4,0.021511104,6.938235354,0,3,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,30,1643.958333,0.02,0.075555556,0,0,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,131,2,9,14,237.75,0,0.022222222,0,0,3,1,4,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,124,0,0,13,173,0,0.017777778,0,0,3,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,20,248.4166667,0.010526316,0.033684211,0,0.8,3,3,2,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,60,1147.615584,0.004285714,0.024416667,0,0.8,3,4,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0.2,0.2,0,0,3,3,6,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1
